workclass,education,marital-status,occupation,relationship,race,sex,native-country,output
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Fal
Without-pay,10th,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Fal
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Armed-Forces,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,10th,Separated,Protective-serv,Not-in-family,White,Female,Canada,Fal
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
Without-pay,Bachelors,Separated,Protective-serv,Not-in-family,White,Female,Canada,Tru
